sample_id,method,baseline_correct,corrected_correct,flip_to_correct,intervened,used_fallback,flip_to_wrong,image_id,question,ground_truth,question_type_structural,question_type_semantic,dominant_contradicted_type,has_contradicted_object_existence,has_contradicted_attribute,has_contradicted_spatial,has_contradicted_counting,has_contradicted_action,has_contradicted_text_ocr
17736165,E12b,1,1,0,1,0,0,2343545,Do the dishwasher to the left of the woman and the gas stove inside the kitchen both have white color?,yes,logical,obj,none,0,0,0,0,0,0
10803798,E12b,1,1,0,1,0,0,2340858,Is the house on the left?,yes,verify,attr,object_existence,1,0,0,0,0,0
10877399,E12b,1,1,0,1,0,0,2337945,What color is the lamp next to the couch?,black,query,attr,none,0,0,0,0,0,0
14389542,E12b,1,1,0,1,0,0,2410973,Is the towel to the right of the other towel red or white?,white,choose,attr,none,0,0,0,0,0,0
18371168,E12b,1,1,0,0,0,0,2317542,What is the dessert that is on the table that is not thin?,cupcake,query,rel,object_existence,1,0,0,0,0,0
12553186,E12b,0,1,1,1,0,0,2402704,What color is the carpet?,blue,query,attr,none,0,0,0,0,0,0
1630869,E12b,1,1,0,0,0,0,2400339,Are there customers or coaches in this scene?,no,logical,obj,none,0,0,0,0,0,0
14578931,E12b,0,0,0,1,0,0,2361213,What is the vehicle that is on the sign that is on the street?,bus,query,rel,object_existence,1,0,0,0,0,0
14930515,E12b,0,0,0,1,0,0,2401996,Does the cooler have a different color than the chair?,no,compare,attr,none,0,0,0,0,0,0
13917881,E12b,0,1,1,1,0,0,2378224,Are there any cars to the right of the motorbike?,yes,verify,rel,none,0,0,0,0,0,0
141036089,E12b,1,1,0,1,0,0,2392869,What is the skater holding?,surfboard,query,rel,object_existence,1,0,0,0,0,0
13664550,E12b,0,1,1,1,0,0,2352191,Is the knife on a napkin?,yes,verify,rel,none,0,0,0,0,0,0
161060488,E12b,1,1,0,1,0,0,2358516,Is there any cabinet to the right of the stove?,yes,verify,rel,spatial,0,0,1,0,0,0
18264847,E12b,0,0,0,1,0,0,2368037,Who is wearing glasses?,woman,query,rel,object_existence,1,0,0,0,0,0
10790456,E12b,1,1,0,1,0,0,2383561,Do you see a fire hydrant on the short grass?,yes,verify,rel,object_existence,1,0,0,0,0,0
1595101,E12b,0,0,0,1,0,0,2389006,Which kind of furniture is white?,bed,query,cat,object_existence,1,0,0,0,0,0
17204543,E12b,1,1,0,1,0,0,2388260,How is the weather?,sunny,query,global,none,0,0,0,0,0,0
18181637,E12b,0,1,1,1,0,0,2381250,Are the toppings in a bun?,yes,verify,rel,object_existence,1,0,0,0,0,0
13756106,E12b,1,1,0,1,0,0,2366324,What color is the shirt that the man is wearing?,green,query,attr,none,0,0,0,0,0,0
19637961,E12b,1,1,0,0,0,0,2321955,Is the bag to the left or to the right of the jar in the bottom of the photo?,right,choose,rel,spatial,0,0,1,0,0,0
131059205,E12b,1,1,0,1,0,0,2399053,What is the person near the mug sitting on?,bench,query,rel,none,0,0,0,0,0,0
12584792,E12b,1,0,0,1,0,1,713911,What are the pieces of furniture to the right of the girl that is to the right of the purse called?,tables,query,rel,object_existence,1,0,0,0,0,0
19424301,E12b,1,1,0,0,0,0,2383826,Are there both blankets and kittens in the picture?,no,logical,obj,none,0,0,0,0,0,0
18370851,E12b,1,0,0,1,0,1,2317542,What is the food on the rectangular plate?,donut,query,rel,none,0,0,0,0,0,0
11121262,E12b,1,1,0,1,0,0,2383270,What is on the brown table?,pen,query,rel,object_existence,1,0,0,0,0,0
1122141,E12b,1,1,0,0,0,0,2269,Is the van to the left of the truck black or white?,black,choose,attr,none,0,0,0,0,0,0
17696715,E12b,1,1,0,0,0,0,2362334,Does the person that is to the left of the woman appear to be sitting?,yes,verify,attr,none,0,0,0,0,0,0
1482147,E12b,1,1,0,1,0,0,2331015,What kind of vehicle is it?,train,query,cat,object_existence,1,0,0,0,0,0
12774169,E12b,1,1,0,1,0,0,2342152,Are the palm trees on the right side or on the left?,right,choose,attr,none,0,0,0,0,0,0
17937844,E12b,0,0,0,0,0,0,2371825,"How do the pants look, long or short?",short,choose,attr,none,0,0,0,0,0,0
12829148,E12b,1,1,0,1,0,0,2325810,Is there a fence or a bicycle in the picture?,yes,logical,obj,object_existence,1,0,0,0,0,0
18814137,E12b,1,1,0,1,0,0,2359142,How tall is the grass that is inside the fence?,short,query,attr,none,0,0,0,0,0,0
18593021,E12b,1,1,0,1,0,0,2368877,Is there a green blanket or towel?,no,logical,obj,none,0,0,0,0,0,0
15185768,E12b,1,1,0,1,0,0,2348528,Does the sky look blue and clear?,yes,logical,attr,object_existence,1,0,0,0,0,0
13127798,E12b,1,1,0,1,0,0,2403783,Does the liquid of the cup have green color?,no,verify,attr,attribute,0,1,0,0,0,0
1683070,E12b,0,0,0,1,0,0,2370783,The shirt the boy is wearing has which color?,gray,query,attr,none,0,0,0,0,0,0
17394625,E12b,0,0,0,1,0,0,2384847,Is there a woman to the left of the tent that looks black?,no,verify,rel,none,0,0,0,0,0,0
131007732,E12b,0,0,0,1,0,0,2413087,"On which side is the man, the right or the left?",left,choose,attr,object_existence,1,0,0,0,0,0
1859645,E12b,1,1,0,1,0,0,2403462,What drink is to the left of the chair?,wine,query,rel,none,0,0,0,0,0,0
19880584,E12b,0,0,0,1,0,0,2359886,What is that statue in front of?,fountain,query,rel,attribute,0,1,0,0,0,0
13726909,E12b,0,0,0,0,0,0,2375648,Is the red towel on the left side?,yes,verify,attr,none,0,0,0,0,0,0
1398612,E12b,0,0,0,1,0,0,2398000,Who is in front of the net?,girl,query,rel,none,0,0,0,0,0,0
11513139,E12b,1,1,0,0,0,0,2340391,What is the meat to the right of the girl on the left of the picture called?,pepperoni,query,rel,none,0,0,0,0,0,0
1529047,E12b,1,1,0,1,0,0,2378825,Are there both windows and clocks in the image?,yes,logical,obj,object_existence,1,0,0,0,0,0
1930622,E12b,1,1,0,1,0,0,2381305,Does the device near the book appear to be closed and black?,yes,logical,attr,none,0,0,0,0,0,0
17791507,E12b,0,0,0,0,0,0,2344827,What is the person to the left of the boy wearing?,heels,query,rel,none,0,0,0,0,0,0
19954100,E12b,1,1,0,1,0,0,2406002,Are there either any parachutes or mats in the image?,no,logical,obj,none,0,0,0,0,0,0
15565176,E12b,1,1,0,0,0,0,2331434,Is the woman on the right side?,no,verify,attr,none,0,0,0,0,0,0
15239070,E12b,1,1,0,1,0,0,2328839,Is the curtain different in color than the wire?,yes,compare,attr,none,0,0,0,0,0,0
101038518,E12b,1,1,0,1,0,0,285971,Are there any small doors or windows in the image?,no,logical,obj,none,0,0,0,0,0,0
15405128,E12b,0,0,0,0,0,0,3494,Is the person to the right of the bottle with the label?,yes,verify,rel,none,0,0,0,0,0,0
18924997,E12b,0,0,0,0,0,0,2341659,The jeans are of which color?,black,query,attr,object_existence,1,0,0,0,0,0
15269023,E12b,0,0,0,1,0,0,2373262,Does the ground look blue or red?,blue,choose,attr,none,0,0,0,0,0,0
13843200,E12b,0,0,0,1,0,0,2409391,What color is that coat?,dark,query,attr,none,0,0,0,0,0,0
10329849,E12b,1,0,0,1,0,1,2342847,What is the animal that the car is behind of called?,bull,query,rel,object_existence,1,0,0,0,0,0
19900076,E12b,1,1,0,0,0,0,2316836,Are there any pots that are not blue?,yes,verify,obj,none,0,0,0,0,0,0
14863381,E12b,1,1,0,0,0,0,2371134,What is the microwave on?,shelf,query,rel,none,0,0,0,0,0,0
19417782,E12b,0,0,0,0,0,0,2390215,Which type of material is the tie made of?,metal,query,attr,object_existence,1,0,0,0,0,0
12341936,E12b,1,1,0,1,0,0,2378022,On which side of the image is the person?,left,query,attr,object_existence,1,0,0,0,0,0
11283638,E12b,1,1,0,1,0,0,2355633,On which side of the photo is the cup?,right,query,attr,none,0,0,0,0,0,0
14824867,E12b,0,1,1,1,0,0,2390989,Is the shower curtain gray?,yes,verify,attr,none,0,0,0,0,0,0
151026421,E12b,0,0,0,1,0,0,2340073,What kind of device is it?,phone,query,cat,object_existence,1,0,0,0,0,0
12290473,E12b,1,1,0,1,0,0,2403358,Are there orange skateboards in the image?,no,verify,obj,none,0,0,0,0,0,0
14532198,E12b,1,1,0,1,0,0,2351714,Is there any table or chair that is not made of metal?,no,logical,obj,attribute,0,1,0,0,0,0
1217392,E12b,0,0,0,1,0,0,2411391,Is the snow full and brown?,yes,logical,attr,object_existence,1,0,0,0,0,0
19545693,E12b,0,1,1,1,0,0,2354614,Where is the bench?,balcony,query,rel,none,0,0,0,0,0,0
14143913,E12b,0,0,0,1,0,0,2324284,Who is wearing trousers?,man,query,rel,object_existence,1,0,0,0,0,0
19468195,E12b,0,1,1,1,0,0,2409283,Where are the bricks?,park,query,rel,none,0,0,0,0,0,0
11199016,E12b,1,1,0,1,0,0,2382178,Are there bells or toolboxes in this image?,no,logical,obj,none,0,0,0,0,0,0
16844801,E12b,1,1,0,1,0,0,2405085,Is there a horse in the field?,yes,verify,rel,none,0,0,0,0,0,0
18791229,E12b,1,1,0,1,0,0,2315632,Is the coat blue?,no,verify,attr,none,0,0,0,0,0,0
12556340,E12b,1,1,0,1,0,0,2379492,The metal fence in front of the building has what color?,black,query,attr,none,0,0,0,0,0,0
18942870,E12b,0,0,0,0,0,0,2330603,What is on the bed?,laptop,query,rel,none,0,0,0,0,0,0
16558482,E12b,0,1,1,1,0,0,2410578,Where is the person to the right of the person walking?,mall,query,rel,object_existence,1,0,0,0,0,0
161036595,E12b,1,1,0,1,0,0,2368963,Are there shelves to the right of the curtain the dresser is in front of?,yes,verify,rel,none,0,0,0,0,0,0
13339460,E12b,1,1,0,1,0,0,2356833,What kind of appliance is to the left of the pillow?,radiator,query,rel,none,0,0,0,0,0,0
18890206,E12b,1,1,0,1,0,0,2343903,Which place is it?,beach,query,global,object_existence,1,0,0,0,0,0
10481180,E12b,1,1,0,1,0,0,2347262,What's the man riding on?,snowboard,query,rel,none,0,0,0,0,0,0
19397640,E12b,0,0,0,0,0,0,2361493,What kind of appliance is half full?,refrigerator,query,cat,object_existence,1,0,0,0,0,0
15551605,E12b,1,1,0,0,0,0,2409592,What are the vehicles that are to the left of the person that is crossing the street?,buses,query,rel,none,0,0,0,0,0,0
19311589,E12b,1,1,0,0,0,0,2336493,Are there both fences and horses in this picture?,yes,logical,obj,none,0,0,0,0,0,0
13877211,E12b,1,1,0,0,0,0,2318977,Which kind of instrument is on the bed?,guitar,query,rel,none,0,0,0,0,0,0
12113965,E12b,0,0,0,1,0,0,2387863,On which side is the yellow flag?,right,query,attr,none,0,0,0,0,0,0
1662807,E12b,1,1,0,0,0,0,2412131,What is the walking person near the person holding?,surfboard,query,rel,none,0,0,0,0,0,0
16601356,E12b,0,0,0,0,0,0,2416826,On which side is the placemat?,left,query,attr,none,0,0,0,0,0,0
19606149,E12b,1,1,0,1,0,0,2404854,Is there a pot near the gravel?,yes,verify,rel,none,0,0,0,0,0,0
14600148,E12b,1,1,0,1,0,0,2390092,Are the green beans on the left side?,no,verify,attr,none,0,0,0,0,0,0
12103106,E12b,1,1,0,1,0,0,2403677,Which room is it?,kitchen,query,global,object_existence,1,0,0,0,0,0
11878829,E12b,1,1,0,1,0,0,2390370,"Where in this photograph is the large planter, in the top or in the bottom?",bottom,choose,attr,none,0,0,0,0,0,0
16908443,E12b,1,1,0,1,0,0,1592877,Which kind of vehicle is the bush behind of?,bus,query,rel,none,0,0,0,0,0,0
11948076,E12b,0,0,0,1,0,0,2369172,Is the water both choppy and dark?,yes,logical,attr,object_existence,1,0,0,0,0,0
10378670,E12b,0,1,1,1,0,0,2401699,What is common to the logo and the switch?,color,compare,attr,none,0,0,0,0,0,0
16126478,E12b,0,1,1,1,0,0,2415614,What is the name of the devices on the table?,laptops,query,rel,object_existence,1,0,0,0,0,0
17348940,E12b,1,1,0,0,0,0,2328914,"What makes up the cup that is to the left of the stapler, Styrofoam or glass?",styrofoam,choose,attr,spatial,0,0,1,0,0,0
141006820,E12b,1,1,0,0,0,0,2410601,Is the apple on a plate?,no,verify,rel,none,0,0,0,0,0,0
17891076,E12b,1,1,0,0,0,0,2403109,What piece of furniture is in front of the wall?,shelf,query,rel,none,0,0,0,0,0,0
13644996,E12b,0,0,0,1,0,0,2315563,What do the pole and the planter have in common?,color,compare,attr,none,0,0,0,0,0,0
10150791,E12b,1,1,0,1,0,0,2412502,Are there cabinets in this photo?,no,verify,obj,object_existence,1,0,0,0,0,0
133040,E12b,0,0,0,1,0,0,2409219,Is the young girl to the right or to the left of the young boy?,left,choose,rel,spatial,0,0,1,0,0,0
1129453,E12b,1,1,0,1,0,0,2361386,Is the blanket on the right or on the left side of the picture?,right,choose,attr,none,0,0,0,0,0,0
1612634,E12b,1,1,0,1,0,0,2354693,Are there any tomatoes that are yellow?,no,verify,obj,object_existence,1,0,0,0,0,0
101004377,E12b,1,1,0,1,0,0,2359779,Is there a pepper on the pizza?,yes,verify,rel,none,0,0,0,0,0,0
16761847,E12b,0,0,0,0,0,0,2364604,What kind of cooking utensil can be seen in the picture?,pizza pan,query,cat,none,0,0,0,0,0,0
15884424,E12b,0,1,1,1,0,0,2386425,What is this bus in front of?,tree,query,rel,none,0,0,0,0,0,0
1927045,E12b,0,0,0,0,0,0,2389074,Who is wearing a shirt?,woman,query,rel,none,0,0,0,0,0,0
13277775,E12b,1,1,0,1,0,0,2317358,Does the woman ride on a surfboard?,yes,verify,rel,none,0,0,0,0,0,0
18167221,E12b,1,1,0,0,0,0,2375415,What is on the plate to the left of the knife?,salad,query,rel,none,0,0,0,0,0,0
15490974,E12b,1,1,0,0,0,0,2380105,Is the large kite striped and curved?,yes,logical,attr,none,0,0,0,0,0,0
13103828,E12b,1,1,0,0,0,0,2357756,What is this piece of furniture called?,table,query,cat,none,0,0,0,0,0,0
12977355,E12b,0,1,1,1,0,0,2322438,What kind of furniture is the phone on?,shelf,query,rel,none,0,0,0,0,0,0
13904291,E12b,1,1,0,0,0,0,498121,Are there any boys to the left of the man on the right of the image?,no,verify,rel,none,0,0,0,0,0,0
171017855,E12b,1,1,0,1,0,0,2344162,What is the piece of furniture called?,desk,query,cat,object_existence,1,0,0,0,0,0
171014445,E12b,1,1,0,1,0,0,2412343,What are the animals to the right of the bell that is to the right of the sculpture?,lions,query,rel,spatial,0,0,1,0,0,0
12838776,E12b,0,0,0,0,0,0,2359174,What is the man wearing?,glasses,query,rel,none,0,0,0,0,0,0
17194977,E12b,1,1,0,1,0,0,2327964,On which side is the elephant?,right,query,attr,none,0,0,0,0,0,0
16774773,E12b,1,1,0,1,0,0,2388093,Does the dark water look deep or shallow?,deep,choose,attr,object_existence,1,0,0,0,0,0
11817373,E12b,1,1,0,0,0,0,2360609,Do you think that kite is surfing?,yes,verify,attr,object_existence,1,0,0,0,0,0
14835926,E12b,0,0,0,1,0,0,2397009,What color does the glass have?,red,query,attr,none,0,0,0,0,0,0
13502130,E12b,1,1,0,1,0,0,2405230,What device is on the wall?,phone,query,rel,none,0,0,0,0,0,0
18896072,E12b,0,0,0,1,0,0,2359495,Which kind of furniture is black?,sofa,query,cat,none,0,0,0,0,0,0
11649314,E12b,1,1,0,1,0,0,2393768,The veggies in the middle are which color?,green,query,attr,none,0,0,0,0,0,0
12169621,E12b,1,1,0,1,0,0,2326760,Are there square tables or ottomen?,no,logical,obj,none,0,0,0,0,0,0
16229883,E12b,1,1,0,1,0,0,2390071,What is the plate to the right of the broccoli filled with?,rice,query,rel,none,0,0,0,0,0,0
10682862,E12b,0,0,0,1,0,0,2412363,What is the vegetable to the right of the salad in the center of the photo?,tomato,query,rel,none,0,0,0,0,0,0
12366045,E12b,1,1,0,1,0,0,2390293,Which kind of animal is it?,horse,query,cat,object_existence,1,0,0,0,0,0
19229391,E12b,1,1,0,1,0,0,2332488,On which side is the dark drink?,left,query,attr,none,0,0,0,0,0,0
19772922,E12b,1,1,0,1,0,0,2372614,Is the frisbee to the right or to the left of the person that is wearing a shoe?,left,choose,rel,object_existence,1,1,0,0,0,0
18278638,E12b,1,1,0,1,0,0,2316171,What vegetable is on the pizza?,onion,query,rel,object_existence,1,0,0,0,0,0
13713281,E12b,1,1,0,1,0,0,2382034,What color is the car in the middle of the picture?,blue,query,attr,none,0,0,0,0,0,0
18544222,E12b,1,1,0,1,0,0,2320356,Are there glasses or fences?,no,logical,obj,object_existence,1,0,0,0,0,0
10421513,E12b,1,1,0,1,0,0,2363244,Is the laptop near the cup black or silver?,black,choose,attr,none,0,0,0,0,0,0
13673034,E12b,1,1,0,1,0,0,2348548,Are the pants blue?,no,verify,attr,attribute,0,1,0,0,0,0
17536415,E12b,1,1,0,1,0,0,2382232,What are the animals that the spots are on?,giraffes,query,rel,object_existence,1,0,0,0,0,0
17808207,E12b,0,1,1,1,0,0,2351035,What kind of furniture is to the left of the soldier?,shelf,query,rel,none,0,0,0,0,0,0
1185988,E12b,1,1,0,1,0,0,2391692,What is the device on top of the table that is to the right of the trashcan?,monitor,query,rel,spatial,0,0,1,0,0,0
10560405,E12b,1,1,0,0,0,0,2354917,On which side are the napkins?,left,query,attr,none,0,0,0,0,0,0
1836601,E12b,1,1,0,1,0,0,2329782,On which side of the photo is the man?,right,query,attr,object_existence,1,0,0,0,0,0
111273,E12b,1,1,0,1,0,0,2320905,Which color is the sky?,gray,query,attr,object_existence,1,0,0,0,0,0
101013349,E12b,1,1,0,1,0,0,2374319,Which kind of fast food is on the tray?,pizza,query,rel,object_existence,1,0,0,0,0,0
17863555,E12b,0,0,0,0,0,0,2399389,Are there onions to the left of the tomato on the left side?,yes,verify,rel,none,0,0,0,0,0,0
10472185,E12b,1,1,0,1,0,0,463,What is used to make the sidewalk?,brick,query,attr,object_existence,1,0,0,0,0,0
151054913,E12b,1,1,0,1,0,0,2404827,On which side of the picture is the black mirror?,right,query,attr,none,0,0,0,0,0,0
14150782,E12b,0,0,0,1,0,0,150282,Which kind of clothing is colorful?,coat,query,cat,none,0,0,0,0,0,0
15431506,E12b,1,1,0,0,0,0,2344297,Who is holding onto the dog that the woman is to the right of?,man,query,rel,none,0,0,0,0,0,0
18342661,E12b,0,0,0,1,0,0,2414593,Is the man to the left of the women riding a bike?,yes,verify,rel,object_existence,1,0,0,0,0,0
17208249,E12b,0,0,0,1,0,0,2413899,What is the vegetable on the plate of food?,cauliflower,query,rel,object_existence,1,0,0,0,0,0
17528451,E12b,1,1,0,1,0,0,2410790,Are there any chairs or tables that are made of metal?,no,logical,obj,none,0,0,0,0,0,0
14647251,E12b,0,0,0,0,0,0,2324564,Is the lamp to the left of a pillow?,yes,verify,rel,spatial,0,0,1,0,0,0
17211384,E12b,1,1,0,1,0,0,2322600,Are there any giraffes to the left of the fence that looks long?,yes,verify,rel,none,0,0,0,0,0,0
18645978,E12b,0,0,0,1,0,0,2320456,What are the melons on?,side table,query,rel,none,0,0,0,0,0,0
11546566,E12b,0,0,0,1,0,0,2380112,What is covered in snow?,roof,query,rel,none,0,0,0,0,0,0
10992521,E12b,1,1,0,1,0,0,2322425,What is the lake surrounded by?,trees,query,rel,object_existence,1,0,0,0,0,0
1691597,E12b,1,1,0,0,0,0,2394828,What is that fence made of?,metal,query,attr,none,0,0,0,0,0,0
13676430,E12b,1,1,0,1,0,0,2415204,Is the bottle to the left of the happy person?,no,verify,rel,object_existence,1,0,0,0,0,0
17207482,E12b,0,0,0,1,0,0,2322049,What is on the oven the bacon is to the left of?,clock,query,rel,spatial,0,0,1,0,0,0
13159250,E12b,1,1,0,0,0,0,2366749,Is there a cup or a tomato?,yes,logical,obj,none,0,0,0,0,0,0
18655581,E12b,0,0,0,1,0,0,2328704,Which kind of furniture is the lamp on?,nightstand,query,rel,object_existence,1,0,0,0,0,0
11805654,E12b,0,0,0,0,0,0,2324322,On which side of the image is the pepperoni?,left,query,attr,object_existence,1,0,0,0,0,0
15854718,E12b,0,1,1,1,0,0,2413508,What is holding the sandwich?,box,query,rel,none,0,0,0,0,0,0
16654438,E12b,1,0,0,1,0,1,2360482,What kind of furniture is sitting on the floor?,ottoman,query,rel,none,0,0,0,0,0,0
1825260,E12b,0,1,1,1,0,0,2365064,Is there a pot in the kitchen?,yes,verify,rel,none,0,0,0,0,0,0
15382420,E12b,1,1,0,1,0,0,2345900,Are there any vases or briefcases?,no,logical,obj,object_existence,1,0,0,0,0,0
13461921,E12b,1,1,0,1,0,0,2341361,What animal is lying on top of the chair that is on top of the deck?,cat,query,rel,none,0,0,0,0,0,0
11746474,E12b,0,0,0,0,0,0,2383754,What is the man on the motorbike wearing?,helmet,query,rel,none,0,0,0,0,0,0
10376400,E12b,1,1,0,1,0,0,2359715,Is the screen to the right or to the left of the man that is old?,right,choose,rel,none,0,0,0,0,0,0
17150344,E12b,1,1,0,1,0,0,2381387,What animal is in the green grass?,horse,query,rel,object_existence,1,0,0,0,0,0
1988492,E12b,1,1,0,0,0,0,2357988,Are any hats observable?,no,verify,obj,none,0,0,0,0,0,0
15975331,E12b,0,1,1,1,0,0,2392397,That dish has what color?,green,query,attr,object_existence,1,1,0,0,0,0
19118604,E12b,0,0,0,1,0,0,2339867,Which place is it?,parking lot,query,global,none,0,0,0,0,0,0
10513400,E12b,0,0,0,1,0,0,2325295,Is the purse to the right of the cup that is to the right of the statue?,yes,verify,rel,none,0,0,0,0,0,0
10644437,E12b,1,1,0,1,0,0,2385743,Is this a black sofa?,no,verify,attr,object_existence,1,0,0,0,0,0
18233279,E12b,1,1,0,0,0,0,2405819,What does the person that is not tall used?,kite,query,rel,none,0,0,0,0,0,0
10112923,E12b,1,0,0,1,0,1,2360411,Which kind of food is in the bowl?,tofu,query,rel,object_existence,1,0,0,0,0,0
11766196,E12b,1,1,0,1,0,0,2334480,Does the drink to the left of the mobile phone look red?,no,verify,attr,none,0,0,0,0,0,0
14305270,E12b,1,1,0,1,0,0,2387030,Are there any fire hydrants near the blue ocean?,yes,verify,rel,none,0,0,0,0,0,0
14775014,E12b,1,1,0,1,0,0,2403595,Which kind of furniture is the pillow on?,bed,query,rel,object_existence,1,0,0,0,0,0
19737210,E12b,1,1,0,0,0,0,2386651,Is the brown chair to the right or to the left of the bag?,right,choose,rel,none,0,0,0,0,0,0
18173853,E12b,0,0,0,1,0,0,2396567,Is the shape of the bananas round?,yes,verify,attr,object_existence,1,0,0,0,0,0
19253780,E12b,0,0,0,0,0,0,2359700,Who wears the skis?,child,query,rel,none,0,0,0,0,0,0
11166911,E12b,0,1,1,1,0,0,2404979,What is the pole in front of?,trees,query,rel,none,0,0,0,0,0,0
19831594,E12b,1,1,0,1,0,0,2412358,Which side of the image is the video camera on?,right,query,attr,none,0,0,0,0,0,0
16432564,E12b,0,0,0,0,0,0,2417831,What is he wearing?,pants,query,rel,none,0,0,0,0,0,0
18315874,E12b,0,1,1,1,0,0,1012,"What material is the bridge, rock or iron?",rock,choose,attr,object_existence,1,0,0,0,0,0
17184724,E12b,1,1,0,0,0,0,4290,Are there any chairs in the photo?,yes,verify,obj,none,0,0,0,0,0,0
17398608,E12b,0,0,0,1,0,0,2321675,What animal is standing in the field?,horse,query,rel,object_existence,1,0,0,0,0,0
10161134,E12b,0,0,0,1,0,0,2408305,What is in the calm water?,ball,query,rel,object_existence,1,0,0,0,0,0
16371841,E12b,1,1,0,0,0,0,2396304,Which kind of clothing is thick?,glove,query,cat,none,0,0,0,0,0,0
10275952,E12b,0,0,0,0,0,0,2316861,What is the purple article of clothing?,dress,query,cat,none,0,0,0,0,0,0
18413100,E12b,0,0,0,1,0,0,2354399,What is in the white container?,chocolate,query,rel,object_existence,1,0,0,0,0,0
19447661,E12b,0,0,0,1,0,0,2350474,How is the weather today?,cloudless,query,global,object_existence,1,0,0,0,0,0
1241497,E12b,0,0,0,1,0,0,2362038,Which kind of clothing is not white?,apron,query,cat,counting,0,0,0,1,0,0
14618559,E12b,1,1,0,1,0,0,2372563,Are there green bags in the photo?,no,verify,obj,none,0,0,0,0,0,0
10568920,E12b,1,1,0,1,0,0,2387481,Is there a can beside the woman that is on the left side?,no,verify,rel,none,0,0,0,0,0,0
12843638,E12b,1,1,0,0,0,0,1887,"In which part is the traffic light, the top or the bottom?",bottom,choose,attr,none,0,0,0,0,0,0
13676300,E12b,0,0,0,1,0,0,2415204,The lemon is on what?,fork,query,rel,object_existence,1,0,0,0,0,0
10397944,E12b,0,0,0,1,0,0,2387136,"Which side is the bag on, the right or the left?",right,choose,attr,spatial,0,0,1,0,0,0
10445249,E12b,0,0,0,0,0,0,2367305,Which kind of vegetable is to the right of the onions?,artichokes,query,rel,none,0,0,0,0,0,0
12103646,E12b,1,1,0,1,0,0,2403677,What are the items of furniture that are to the right of the appliance that is below the microwave?,cabinets,query,rel,spatial,0,0,1,0,0,0
10153670,E12b,1,1,0,0,0,0,2395301,Which kind of vegetable is not red?,onions,query,cat,none,0,0,0,0,0,0
14889337,E12b,0,0,0,1,0,0,2374981,Are both the post and the fence made of the same material?,no,compare,attr,none,0,0,0,0,0,0
17808273,E12b,1,1,0,0,0,0,2351035,Is the brown bag to the left of the soldier?,yes,verify,rel,none,0,0,0,0,0,0
13124398,E12b,1,0,0,1,0,1,2400251,Is the gray screen to the right or to the left of the books that are to the right of the scissors?,right,choose,rel,spatial,0,0,1,0,0,0
11985561,E12b,1,1,0,1,0,0,2386099,Is there a cake in the photo that is white?,no,verify,obj,none,0,0,0,0,0,0
101033450,E12b,1,1,0,1,0,0,2405682,On which side of the image is the car?,right,query,attr,none,0,0,0,0,0,0
1925120,E12b,0,0,0,0,0,0,2366862,What color is the floor?,tan,query,attr,attribute,0,1,0,0,0,0
1861037,E12b,1,1,0,0,0,0,2403460,What is on the fridge?,paper,query,rel,none,0,0,0,0,0,0
16889949,E12b,1,1,0,0,0,0,1159654,What is the animal that is lying in the kitchen?,dog,query,rel,none,0,0,0,0,0,0
13466792,E12b,0,0,0,0,0,0,2316339,Are the people to the right of a chair?,yes,verify,rel,none,0,0,0,0,0,0
1972300,E12b,1,1,0,1,0,0,2387777,Is the wool covering a cow?,no,verify,rel,object_existence,1,0,0,0,0,0
18233502,E12b,1,1,0,0,0,0,2405819,"On which side of the photo is the boy, the right or the left?",right,choose,attr,none,0,0,0,0,0,0
19676689,E12b,0,1,1,1,0,0,2343187,The owl is on what?,log,query,rel,none,0,0,0,0,0,0
19257468,E12b,1,1,0,1,0,0,2348008,What is the vehicle that is to the left of the fire hydrant that is in the grass?,bus,query,rel,spatial,0,0,1,0,0,0
10127447,E12b,1,1,0,0,0,0,2376309,Which color are the goggles?,black,query,attr,none,0,0,0,0,0,0
15776471,E12b,0,0,0,1,0,0,2319436,What kind of vegetable is on the tray the paper is under of?,potatoes,query,rel,none,0,0,0,0,0,0
11207697,E12b,0,0,0,1,0,0,2316747,Is the computer on the left side or on the right of the photo?,left,choose,attr,object_existence,1,0,0,0,0,0
17863618,E12b,1,1,0,0,0,0,2399389,Is the bread on a tray?,no,verify,rel,none,0,0,0,0,0,0
19108415,E12b,1,1,0,1,0,0,2377013,Is the floor wooden and rough?,no,logical,attr,object_existence,1,0,0,0,0,0
1228463,E12b,1,1,0,0,0,0,2344578,What fruit is to the left of the plate?,banana,query,rel,none,0,0,0,0,0,0
18282991,E12b,0,0,0,1,0,0,2328576,What is the person to the left of the lamp sitting on?,bed,query,rel,object_existence,1,0,0,0,0,0
123206,E12b,1,1,0,1,0,0,2410046,Which color do you think the trees in the snow are?,dark,query,attr,none,0,0,0,0,0,0
11546576,E12b,1,1,0,1,0,0,2380112,On which side is the man?,right,query,attr,none,0,0,0,0,0,0
16116618,E12b,0,0,0,1,0,0,2317251,The water is in front of what?,mountain,query,rel,object_existence,1,0,0,0,0,0
19805785,E12b,0,0,0,1,0,0,2331876,Is there either soup or cheese in this image?,yes,logical,obj,none,0,0,0,0,0,0
13425351,E12b,1,1,0,0,0,0,2412682,"Which color is the shirt, gray or orange?",gray,choose,attr,none,0,0,0,0,0,0
