sample_id,image_id,question,ground_truth,question_type_structural,question_type_semantic,n_claims_total,claims_total_object_existence,claims_supported_object_existence,claims_contradicted_object_existence,claims_uncertain_object_existence,claims_total_attribute,claims_supported_attribute,claims_contradicted_attribute,claims_uncertain_attribute,claims_total_spatial,claims_supported_spatial,claims_contradicted_spatial,claims_uncertain_spatial,claims_total_counting,claims_supported_counting,claims_contradicted_counting,claims_uncertain_counting,claims_total_action,claims_supported_action,claims_contradicted_action,claims_uncertain_action,claims_total_text_ocr,claims_supported_text_ocr,claims_contradicted_text_ocr,claims_uncertain_text_ocr,dominant_contradicted_type,has_any_contradiction
7890482,2393168,What type of animal is standing on top of the large mountain?,cow,query,rel,5,1,1,0,0,3,0,0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,none,0
3706987,2416387,Is there any lamp or pillow in the picture?,yes,logical,obj,5,3,1,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,object_existence,1
3616523,2369322,Is the bear that is to the left of the hamburger wearing a cap?,no,verify,rel,5,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,3,0,0,0,0,0,0,none,0
8520047,2410696,What is the sauce in?,basket,query,rel,5,2,1,1,0,2,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,object_existence,1
151034910,2332666,Are there either any white buckets or clocks?,yes,logical,obj,5,1,1,0,0,2,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,attribute,1
7527087,2344674,Is the large mirror to the right or to the left of the towels that are stacked on the cabinet?,right,choose,rel,5,2,2,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,0
8944685,2317721,Who is in front of the fence?,people,query,rel,5,0,0,0,0,2,0,0,2,2,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,none,0
17475408,2327279,Which kind of device is white?,laptop,query,cat,5,1,1,0,0,4,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,0
5720043,2388805,What is the person on the table doing?,lying,query,attr,5,1,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,2,2,0,0,0,0,0,0,none,0
2866708,2353781,Is the dog to the left or to the right of the frisbee that is in the middle of the image?,right,choose,rel,5,3,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,none,0
9488323,2359158,Which place is it?,garden,query,global,5,1,1,0,0,2,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,none,0
11720184,2330867,On which side of the photo is the salt shaker?,left,query,attr,5,3,3,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,counting,1
8814607,2330419,Is there a fence on the side of the road?,yes,verify,rel,5,1,1,0,0,3,0,0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,none,0
624259,2319836,What type of furniture is to the right of the coffee table?,cabinet,query,rel,5,1,1,0,0,2,0,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,none,0
15710515,2402286,What is the animal that the collar is on?,dog,query,rel,5,2,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,object_existence,1
4418785,2358298,What do you think is in front of the scissors on the wall?,glass,query,rel,5,0,0,0,0,2,0,0,2,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,none,0
19222199,2411607,Are there any brooms next to the extinguisher?,yes,verify,rel,5,1,1,0,0,2,0,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,none,0
1096156,2319686,The trailer is sitting where?,airport,query,rel,5,1,0,1,0,2,1,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,object_existence,1
5843490,2355684,Is the animal in the grass brown and large?,yes,logical,attr,5,1,1,0,0,2,0,0,2,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,none,0
4763552,2398398,The bench is where?,path,query,rel,5,4,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,0
17268689,2328746,What is on the hydrant to the right of the man?,cap,query,rel,5,1,1,0,0,2,0,0,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,none,0
13297737,2317570,Are there any laptops on top of the table?,no,verify,rel,5,2,1,1,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,object_existence,1
14966363,2379264,Is there a fire hydrant in the picture that is not white?,yes,verify,obj,5,1,0,1,0,3,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,object_existence,1
5314954,2376184,What is in the window?,mannequins,query,rel,8,2,2,0,0,3,0,0,3,2,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,none,0
15905487,2317694,Is there a bird or a bear in the picture?,yes,logical,obj,5,3,0,3,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,object_existence,1
101013335,2374319,Which kind of fast food is on the pizza pan?,pizza,query,rel,5,3,2,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,object_existence,1
2598567,2340967,What's the mushroom on?,drawer,query,rel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,0
204210,2400683,What color is the bag the car is to the left of?,brown,query,attr,5,2,2,0,0,2,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,0
13727152,2375648,What is the piece of furniture that is to the left of the towel?,chair,query,rel,5,2,2,0,0,0,0,0,0,2,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,none,0
5305210,2324606,Is there any cabinet to the left of the microwave?,no,verify,rel,5,2,2,0,0,2,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,none,0
6587982,28,On which side of the photo is the large bowl?,left,query,attr,5,0,0,0,0,4,0,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,attribute,1
17559777,2359457,What do both the mask and the hat have in common?,color,compare,attr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,0
14954509,2327321,Who is wearing the pants?,girl,query,rel,5,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,none,0
8509269,2353399,Who is wearing the shirt?,man,query,rel,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,none,0
7831853,2320046,Is the person to the left of the pine tree wearing a hat?,yes,verify,rel,5,0,0,0,0,2,0,0,2,1,0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,spatial,1
11474633,2410200,Is it outdoors?,no,verify,global,5,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,object_existence,1
12568015,2334740,Is the man to the right of a racket?,no,verify,rel,5,2,2,0,0,0,0,0,0,2,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,none,0
9260591,2390319,What animal is the woman near the tree riding on?,horse,query,rel,5,2,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,object_existence,1
9912508,2363947,Which kind of vehicle is to the left of the person?,truck,query,rel,5,0,0,0,0,1,0,0,1,2,0,0,2,0,0,0,0,0,0,0,0,2,0,0,2,none,0
151000741,2323933,Is there a helmet or a motorcycle in this image?,yes,logical,obj,7,4,4,0,0,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,attribute,1
16112273,2321409,How large are the leaves?,large,query,attr,5,2,2,0,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,attribute,1
16312578,2412075,What is the notebook on?,nightstand,query,rel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,0
19987739,2405197,What is the bear walking in?,grass,query,rel,5,2,2,0,0,2,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,attribute,1
12425206,2414948,Is the silk blanket to the left or to the right of the book in this image?,right,choose,rel,5,2,2,0,0,0,0,0,0,2,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,none,0
8565785,2315486,Are there any gold letters?,no,verify,obj,5,2,1,1,0,2,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,object_existence,1
9988604,2354849,What is this cat on?,sink,query,rel,5,4,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,0
19129985,2375091,What is the person to the right of the box wearing?,hat,query,rel,5,2,2,0,0,0,0,0,0,2,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,none,0
10331371,2373585,Which kind is this device?,screen,query,cat,5,2,1,1,0,2,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,object_existence,1
1215260,2397393,"On which side of the photo are the pillows, the right or the left?",right,choose,attr,5,4,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,0
11660165,2351478,Who is wearing a shirt?,child,query,rel,5,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,4,4,0,0,0,0,0,0,none,0
15897527,4488,What is the color of the pot?,black,query,attr,5,4,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,0
18437418,2380135,Is this a square plate?,no,verify,attr,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,0
9986091,497969,Who is wearing shoes?,child,query,rel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,0
8818300,2316099,Are there either any motorbikes or helmets?,yes,logical,obj,5,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,object_existence,1
15724531,2379138,What is on the post?,sign,query,rel,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,none,0
2282283,2394560,Is the man to the right or to the left of the helmet the person is wearing?,left,choose,rel,5,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,3,3,0,0,0,0,0,0,spatial,1
11800529,2370876,What are the scissors on?,table,query,rel,5,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,none,0
5687707,2385305,What's the light switch on?,wall,query,rel,5,2,2,0,0,1,0,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,none,0
16269919,2407148,The boy in the bed is looking at what animal?,cat,query,rel,5,1,1,0,0,2,0,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,attribute,1
1332058,2385859,Which side of the photo is the white coffee cup on?,left,query,attr,5,1,1,0,0,1,0,0,1,2,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,none,0
17751046,2379457,Is the white pillow to the right or to the left of the nightstand?,right,choose,rel,5,1,1,0,0,1,0,0,1,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,none,0
19158771,2355590,What is the vegetable on the bananas?,lemon,query,rel,5,3,2,1,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,object_existence,1
18273863,2360431,Which kind of furniture is the apple on?,table,query,rel,5,0,0,0,0,3,0,1,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,attribute,1
14333827,2392431,Are there microwaves near the rock?,yes,verify,rel,5,2,1,1,0,2,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,object_existence,1
21010562,498188,How is the device on the carpet called?,phone,query,rel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,0
11727425,2358552,Who is holding the tennis racket?,lady,query,rel,5,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,object_existence,1
946016,2391364,Do you think the animal that is sitting-down is small or large?,small,choose,attr,5,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,none,0
11290270,2348534,Is there a ball or a fence in the photo?,yes,logical,obj,5,1,1,0,0,2,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,none,0
6751438,2361523,Are there any faucets or mirrors?,no,logical,obj,5,2,2,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,0
7382534,2383328,Is the TV on a cabinet?,no,verify,rel,5,4,2,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,object_existence,1
1107445,2397689,Is the person to the left of the man wearing a skirt?,no,verify,rel,5,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,none,0
7382784,2342945,Which kind of furniture is made of wood?,bed,query,cat,5,3,3,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,none,0
4956390,2391761,Which kind of animal is walking in the street?,dog,query,rel,5,1,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,2,2,0,0,0,0,0,0,none,0
1110533,498281,What type of animal is on the small pillow?,frog,query,rel,5,2,2,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,attribute,1
11260682,2378779,Are there any white lambs or zebras?,no,logical,obj,5,1,0,1,0,2,0,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,object_existence,1
51029054,2317780,Are there bears or elephants that are not small?,no,logical,obj,5,3,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,object_existence,1
5761563,2380407,"In which part of the photo is the fresh beet, the bottom or the top?",top,choose,attr,5,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,object_existence,1
12834127,2341860,Who is holding the bottle?,lady,query,rel,5,1,1,0,0,2,1,0,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,none,0
51005571,2345347,What is the man to the right of the skier holding?,pole,query,rel,5,1,1,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,none,0
17755505,2339401,Is the kettle on the right?,yes,verify,attr,5,2,2,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,none,0
10690354,2322694,Is the person in front of the plant wearing a hat?,yes,verify,rel,5,2,2,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,none,0
1600709,2388832,On which side is the can?,left,query,attr,5,1,1,0,0,1,0,0,1,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,none,0
181000685,2405664,Are there beds near the basket?,yes,verify,rel,5,2,2,0,0,2,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,none,0
19260795,2335686,Are there any frisbees on the ground?,no,verify,rel,5,3,2,1,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,object_existence,1
7642154,3521,Is it an indoors scene?,yes,verify,global,5,3,0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,object_existence,1
16773864,2352791,What does the person that is skateboarding used?,skateboard,query,rel,5,2,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,object_existence,1
3202152,2412878,What is the boy looking at?,kite,query,rel,5,1,1,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,none,0
8293936,1592570,Which kind of vehicle is it?,van,query,cat,5,0,0,0,0,3,0,0,3,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,none,0
110826,2410282,How is the appliance to the left of the box called?,microwave,query,rel,5,2,0,2,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,object_existence,1
3660113,2411225,Are the heels white or black?,white,choose,attr,5,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,0
4313470,2328454,Is it the beach?,yes,verify,global,5,1,0,1,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,object_existence,1
17504780,2361209,On which side of the picture is the bread?,left,query,attr,5,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,object_existence,1
844783,2407209,Do you see keyboards or kittens?,yes,logical,obj,5,1,1,0,0,3,0,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,none,0
11705585,2344018,What color do you think the table made of wood is?,brown,query,attr,5,3,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,object_existence,1
5752179,2401893,Is the sink both white and dirty?,yes,logical,attr,5,2,1,1,0,2,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,object_existence,1
11215491,2411832,Does the utensil in the basket have silver color?,yes,verify,attr,5,2,0,2,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,object_existence,1
9844684,2396532,Which place is it?,lawn,query,global,10,7,4,3,0,2,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,object_existence,1
41034195,2324917,Is the guy to the right or to the left of the food the box is to the right of?,left,choose,rel,5,0,0,0,0,0,0,0,0,5,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,spatial,1
13775815,2360273,Is it an outdoors scene?,yes,verify,global,5,1,0,1,0,2,0,0,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,object_existence,1
181047062,2388100,Is the shirt short sleeved or long sleeved?,short sleeved,choose,attr,5,2,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,object_existence,1
4619033,2318147,What is parked near the building that looks light blue and green?,cars,query,rel,5,2,2,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,0
947018,2391360,Which side of the image is the white napkin on?,right,query,attr,5,1,1,0,0,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,attribute,1
16753258,2414353,Are there boys to the right of the wolf that is to the right of the person?,yes,verify,rel,5,2,2,0,0,0,0,0,0,2,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,none,0
8527537,2355088,What device is to the right of the chair?,cell phone,query,rel,5,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,2,0,0,1,0,0,1,none,0
101001348,2339853,What vegetable is not baked?,olive,query,cat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,0
18558504,2351709,What is the man doing?,skiing,query,attr,5,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,object_existence,1
473096,2397582,What cooking utensil is filled with food?,skillet,query,rel,5,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,object_existence,1
9719563,2391219,What is the shape of the chocolate cake?,round,query,attr,5,2,2,0,0,2,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,none,0
14172925,2369355,Is the woman wearing a coat?,yes,verify,rel,5,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,none,0
18592706,2368877,Are there benches or umbrellas?,yes,logical,obj,5,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,2,0,0,1,0,0,1,none,0
16470541,2353864,Is the garbage can to the left or to the right of the old man?,right,choose,rel,5,1,0,1,0,2,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,object_existence,1
10801384,2363242,Who is eating the pizza?,man,query,rel,5,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,object_existence,1
17233737,2394369,What is the toddler to the right of the woman holding?,skis,query,rel,5,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,4,4,0,0,0,0,0,0,none,0
12353731,2384292,Is the house near the post white and large?,yes,logical,attr,5,1,1,0,0,2,0,0,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,none,0
7889561,2329331,Does the table look black?,yes,verify,attr,5,4,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,0
14933798,2400645,Do you see a bottle or a chair in the photo?,no,logical,obj,5,2,2,0,0,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,attribute,1
2845044,150433,What is the vehicle to the right of the skis that the woman is carrying?,minivan,query,rel,5,1,1,0,0,1,0,0,1,2,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,none,0
14484258,2331321,Is the lady in the photo wearing a hat?,yes,verify,rel,5,2,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,none,0
1369821,2342793,What kind of furniture is dark?,chair,query,cat,5,3,3,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,none,0
6608140,2333527,What is in the white cup?,liquid,query,rel,5,1,1,0,0,1,0,0,1,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,none,0
2410155,2409470,Is it an outdoors scene?,yes,verify,global,5,0,0,0,0,3,1,0,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,none,0
16292550,2381758,What is the vehicle to the left of the hydrant called?,bus,query,rel,5,1,1,0,0,1,1,0,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,spatial,1
14266472,529,On which side is the tall chair?,left,query,attr,5,0,0,0,0,3,0,0,3,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,none,0
17249894,2411359,Is the fire hydrant antique and orange?,no,logical,attr,5,1,1,0,0,3,0,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,none,0
14778528,1339,What is in the glass?,liquid,query,rel,5,3,2,1,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,object_existence,1
9672793,2369215,What kind of furniture are the papers on?,table,query,rel,5,2,2,0,0,1,0,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,none,0
14383507,2389372,On which side are the bags?,left,query,attr,5,3,3,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,none,0
16614281,2408934,How large is the floor?,large,query,attr,5,2,1,1,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,object_existence,1
4794544,2416928,Is the fence on the left side or on the right?,right,choose,attr,5,2,1,1,0,2,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,object_existence,1
31003065,2413641,Is there a chair or a cabinet in the picture?,no,logical,obj,5,2,1,1,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,object_existence,1
5287591,2380720,Is the sandal on a rug?,yes,verify,rel,5,2,1,1,0,2,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,object_existence,1
7536843,2355985,What animal wears a scarf?,dog,query,rel,5,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,3,0,0,0,0,0,0,none,0
7257469,2372538,On which side is the man?,right,query,attr,5,2,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,object_existence,1
4897252,2399886,Do the wall and the chair have the same color?,no,compare,attr,5,1,1,0,0,2,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,none,0
3258258,2340421,What is the device to the left of the tap called?,phone,query,rel,5,0,0,0,0,3,0,0,3,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,none,0
41026993,2342324,What does the guy wear?,mask,query,rel,5,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,none,0
14119725,2334270,What is the toy that is to the left of the bear in the top of the picture?,stuffed dog,query,rel,5,1,1,0,0,2,0,0,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,none,0
3353882,2401863,What is located on top of the table?,bowls,query,rel,5,4,2,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,object_existence,1
7637027,713934,What is the piece of furniture that is to the left of the woman in the middle?,shelf,query,rel,5,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,3,3,0,0,0,0,0,0,none,0
16926721,2399957,Are there any mugs on the cart?,no,verify,rel,5,2,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,none,0
3166787,2378698,What is the color of the shirt?,black,query,attr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,0
1370121,2342793,Which kind of device is to the right of the ipod?,printer,query,rel,5,1,1,0,0,0,0,0,0,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,spatial,1
8540529,2349160,Is there a boar in the pen?,no,verify,rel,5,2,1,1,0,2,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,object_existence,1
5764890,2371933,Are there boys or surfboards in the image?,no,logical,obj,5,1,0,1,0,3,1,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,object_existence,1
17877180,2381067,Are the cars in the bottom part or in the top of the image?,bottom,choose,attr,5,2,2,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,none,0
10734763,2343566,Are there beans on the square plate?,no,verify,rel,5,1,1,0,0,4,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,0
1523338,2344633,Does the bathroom sink look white and metallic?,no,logical,attr,5,2,2,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,0
19457628,2397532,What do you think is the piece of furniture to the right of the apple in the bottom of the photo?,cabinet,query,rel,5,1,1,0,0,1,0,0,1,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,spatial,1
161013467,2366564,Which place is it?,street,query,global,5,0,0,0,0,3,0,0,3,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,none,0
12564559,2378834,Which side of the picture is the chair on?,left,query,attr,5,2,2,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,none,0
4256320,2382873,Which side of the image is the red container on?,left,query,attr,5,1,0,1,0,2,0,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,object_existence,1
10539400,2396106,Who is the boy that is to the right of the ball waiting for?,player,query,rel,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,0,2,none,0
2845178,150433,Are there motorcycles in the parking lot?,no,verify,rel,5,2,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,none,0
16954557,2398770,Is there a bus in front of the green trees?,no,verify,rel,5,2,1,1,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,object_existence,1
41024827,2318574,Is the word on a boat?,yes,verify,rel,5,1,0,1,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,object_existence,1
450777,2402409,What's leaning against the bench?,bicycle,query,rel,5,2,2,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,0
1862875,2390571,Are the trees leafy or bare?,bare,choose,attr,5,4,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,object_existence,1
1899394,2363993,Is the fence in the top part or in the bottom of the image?,top,choose,attr,5,1,1,0,0,2,0,0,2,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,none,0
12399276,2350062,What kind of aircraft is to the left of the picture?,airplanes,query,rel,5,0,0,0,0,3,0,0,3,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,none,0
